1620950400,1.9,2.0,1.635,1.76,97188.5935676999,580
1621036800,1.76,1.76,1.539,1.554,125274.1458888201,420
1621123200,1.554,2.0,1.479,1.579,248511.8081191704,840
1621209600,1.564,1.572,1.395,1.478,32933.52748866,217
1621296000,1.49,1.745,1.476,1.608,163190.6920481999,408
1621382400,1.605,1.627,0.828,1.042,220511.8086774198,679
1621468800,1.0,1.588,0.89,1.153,267281.9364620699,460
1621555200,1.169,1.31,0.901,1.029,293895.74413587,544
1621641600,1.009,1.051,0.894,0.957,96266.3485252601,251
1621728000,0.945,0.98,0.627,0.786,134193.6335266499,229
1621814400,0.882,0.996,0.79,0.985,140227.6846335801,226
1621900800,1.008,1.249,0.888,0.97,106623.15536688,177
1621987200,0.981,1.149,0.98,1.149,140984.77177331,284
1622073600,1.149,1.19,1.032,1.096,49388.75670074,174
1622160000,1.095,1.12,0.928,0.95,81007.59298545,141
1622246400,1.004,1.007,0.851,0.896,126041.9636344099,139
1622332800,0.876,0.992,0.848,0.953,45829.07149283,65
1622419200,0.91,1.02,0.898,1.016,15373.45665443,55
1622505600,1.025,1.04,0.989,1.018,30351.38174156,65
1622592000,1.053,1.22,1.053,1.145,110342.88864493,249
1622678400,1.129,1.244,1.106,1.185,62688.15939537,108
1622764800,1.18,1.232,1.022,1.063,62204.90069358,98
1622851200,1.109,1.124,1.038,1.038,5155.2612515,29
1622937600,1.049,1.078,1.049,1.055,3230.76994759,10
1623024000,1.061,1.207,0.947,0.947,11902.3196329,65
1623110400,0.963,0.963,0.841,0.938,85049.7435920601,155
1623196800,0.938,0.973,0.929,0.94,20798.03396838,53
1623283200,0.972,0.973,0.919,0.938,27696.47142345,52
1623369600,0.927,0.938,0.86,0.86,8906.35777244,30
1623456000,0.85,0.882,0.807,0.859,7210.9116065,37
1623542400,0.85,1.25,0.813,0.897,55103.21524774,110
1623628800,0.89,0.936,0.87,0.906,38040.04403956,90
1623715200,0.929,0.954,0.888,0.888,39708.35748251,90
1623801600,0.883,0.937,0.862,0.892,114420.9238009001,140
1623888000,0.873,0.897,0.855,0.87,96445.35166542,95
1623974400,0.874,0.88,0.788,0.788,40233.47216991,89
1624060800,0.814,0.827,0.789,0.793,6373.02568096,65
1624147200,0.782,0.79,0.73,0.79,19842.89020655,38
1624233600,0.791,0.795,0.603,0.607,53636.3782523,140
1624320000,0.603,0.641,0.5,0.577,97891.56784222,254
1624406400,0.574,0.669,0.569,0.64,82669.43441411,175
1624492800,0.639,0.679,0.612,0.66,9699.84660844,55
1624579200,0.665,0.683,0.597,0.613,74380.97651682,141
